X,Y,Concentrations,Migration_front,Vx,Vy,Q
85.0,355.0,7.25593102115064e-46,0,-0.014261448962617792,0.018757819714805737,0.0
85.0,365.0,1.6538892179384492e-50,0,-0.013305860446776247,0.0184371755884885,0.0
85.0,375.0,3.477234581905771e-55,0,-0.012432771263366716,0.018100724158402092,0.0
85.0,385.0,6.739401878728175e-60,0,-0.011634376957231757,0.017754370746473645,0.0
95.0,5.0,0.0,0,0.0,-0.01938233006508753,0.0
95.0,15.0,0.0,0,-0.016784876354140093,-0.019580197343891142,0.0
95.0,25.0,0.0,0,-0.01797769451873857,-0.01972928307956483,0.0
95.0,35.0,0.0,0,-0.019269122418354063,-0.019817329201594115,0.0
95.0,45.0,0.0,0,-0.020666394004548144,-0.01982952349087456,0.0
95.0,55.0,0.0,0,-0.022176755896465825,-0.01974788038881782,0.0
95.0,65.0,0.0,0,-0.023807115326206968,-0.019550461555263056,0.0
95.0,75.0,0.0,0,-0.025563383328483257,-0.019210440086847462,0.0
95.0,85.0,0.0,0,-0.02744929408284014,-0.01869507886659911,0.0
95.0,95.0,0.0,0,-0.029464371067155118,-0.01796483093811352,0.0
95.0,105.0,0.0,0,-0.0316005958887131,-0.016973017391853303,0.0
95.0,115.0,0.0,0,-0.03383729149364463,-0.01566692325115296,0.0
95.0,125.0,0.0,0,-0.03613393757983823,-0.013991626834075635,0.0
95.0,135.0,0.0,0,-0.038421419886929514,-0.011898192145802077,0.0
95.0,145.0,0.0,0,-0.040593966839456215,-0.009357398314893135,0.0
95.0,155.0,0.0,0,-0.042506732072146135,-0.006378058598402694,0.0
95.0,165.0,0.0,0,-0.04398622349204265,-0.0030248152056159307,0.0
95.0,175.0,0.0,0,-0.04485907618385806,0.0005741123353275645,0.0
95.0,185.0,0.0,0,-0.044995677022099355,0.0042387178054029626,0.0
95.0,195.0,0.0,0,-0.044351815155951754,0.007769699947034326,0.0
95.0,205.0,1.4372957508606563e-27,0,-0.042985844325985775,0.010989922970044502,0.0
95.0,215.0,7.6998510273773965e-28,0,-0.041040651927239304,0.013776685743516712,0.0
95.0,225.0,9.307098760286991e-28,0,-0.03870122380102689,0.016073091719672916,0.0
95.0,235.0,2.092848607028184e-27,0,-0.036150393046542814,0.017879727409183033,0.0
95.0,245.0,7.155503893889551e-27,0,-0.0335396541240707,0.019236203855737745,0.0
95.0,255.0,3.472656387535139e-26,0,-0.030978563463024782,0.020202153287820632,0.0
95.0,265.0,2.2952311949621987e-25,0,-0.02853722784043031,0.02084286272954531,0.0
95.0,275.0,1.968717439921579e-24,0,-0.02625464885580578,0.021220548454681593,0.0
95.0,285.0,1.8655734433549844e-23,0,-0.024147910787101483,0.021390134633951237,0.0
95.0,295.0,1.823441019417768e-22,0,-0.022219891615722534,0.021397921561026483,0.0
95.0,305.0,3.886232826451124e-24,0,-0.02046492833833637,0.021281821672461648,0.0
95.0,315.0,1.6182035865008059e-28,0,-0.018872661529304224,0.021072300197758898,0.0
95.0,325.0,6.1503259307094975e-33,0,-0.01743050687944204,0.0207935327474893,0.0
95.0,335.0,2.1353789853462695e-37,0,-0.0161251759841871,0.020464537095772048,0.0
95.0,345.0,6.773623230005572e-42,0,-0.01494357076168209,0.020100176668760843,0.0
95.0,355.0,1.963036519794381e-46,0,-0.013873278326213347,0.019712006032356306,0.0
95.0,365.0,5.1977990125655946e-51,0,-0.012902817218690767,0.01930896280427085,0.0
95.0,375.0,1.2577218241513638e-55,0,-0.012021732587668196,0.018897924128572392,0.0
95.0,385.0,2.782219861339329e-60,0,-0.011220602348834024,0.01848414952017459,0.0
105.0,5.0,0.0,0,0.0,-0.02048245074440186,0.0
105.0,15.0,0.0,0,-0.0164954870423941,-0.020771840056147836,0.0
105.0,25.0,0.0,0,-0.017730033958936936,-0.021019500615949392,0.0
105.0,35.0,0.0,0,-0.019075239150083266,-0.02121338388422023,0.0
105.0,45.0,0.0,0,-0.02054106089758294,-0.021338716991185447,0.0
105.0,55.0,0.0,0,-0.022138249417092557,-0.021377223470558745,0.0
105.0,65.0,0.0,0,-0.02387828584791693,-0.02130605294884875,0.0
105.0,75.0,0.0,0,-0.025773095922312313,-0.021096340355019734,0.0
105.0,85.0,0.0,0,-0.027834282405705128,-0.02071135203215472,0.0
105.0,95.0,0.0,0,-0.030071422269234538,-0.02010430083007526,0.0
105.0,105.0,0.0,0,-0.03248868344651285,-0.019216213272275552,0.0
105.0,115.0,0.0,0,-0.03507866491076202,-0.01797483985515814,0.0
105.0,125.0,0.0,0,-0.037812146061731285,-0.016296631373265077,0.0
105.0,135.0,0.0,0,-0.040622916696138406,-0.014095134564056163,0.0
105.0,145.0,0.0,0,-0.043389212401958144,-0.011299889001554311,0.0
105.0,155.0,0.0,0,-0.045918874537572416,-0.007887746536127987,0.0
105.0,165.0,0.0,0,-0.04795341048139627,-0.003920559546774336,0.0
105.0,175.0,0.0,0,-0.04920923663904923,0.00042960090841682433,0.0
105.0,185.0,0.0,0,-0.04945894807578628,0.004892871962103726,0.0
105.0,195.0,0.0,0,-0.04861974017341875,0.009160796979570706,0.0
105.0,205.0,4.3547314049516956e-24,0,-0.04679231374136182,0.012967266394946846,0.0
105.0,215.0,2.3275235749592326e-24,0,-0.04422079331081458,0.016147407778522114,0.0
105.0,225.0,3.0294942730403482e-24,0,-0.04120324670177872,0.018649430679273882,0.0
105.0,235.0,7.78897011615608e-24,0,-0.03800957961032173,0.020508617243052765,0.0
105.0,245.0,3.1160074749926273e-23,0,-0.03483975924694115,0.021808722365923284,0.0
105.0,255.0,1.8113063268259321e-22,0,-0.03181956468000451,0.02264972358290302,0.0
105.0,265.0,1.4811911183294071e-21,0,-0.02901557727921525,0.02312807302168791,0.0
105.0,275.0,1.7087444583840762e-20,0,-0.026454186276688246,0.023327610442570423,0.0
105.0,285.0,2.4664429839510094e-19,0,-0.024137405945452033,0.023317105600920974,0.0
105.0,295.0,7.404578709000306e-21,0,-0.02205387777229114,0.023151091757489563,0.0
105.0,305.0,4.4287767344087615e-25,0,-0.020185787033512696,0.022871950452665893,0.0
105.0,315.0,2.3279471395523946e-29,0,-0.0185129274469582,0.022512216370319867,0.0
105.0,325.0,1.089733170474146e-33,0,-0.017014958118298243,0.02209666760917606,0.0
105.0,335.0,4.5718460719305035e-38,0,-0.015672575506788262,0.021644067131777224,0.0
105.0,345.0,1.725331626623539e-42,0,-0.014468056809955705,0.02116855318005085,0.0
105.0,355.0,5.871179197879758e-47,0,-0.013385449825233,0.02068072467907054,0.0
105.0,365.0,1.804964168811825e-51,0,-0.012410570962837698,0.020188478423217436,0.0
105.0,375.0,5.021237467406695e-56,0,-0.011530905001118977,0.01969765083666821,0.0
105.0,385.0,1.2659467435959918e-60,0,-0.010735460041037391,0.0192125085288716,0.0
115.0,5.0,0.0,0,0.0,-0.021614122253879986,0.0
115.0,15.0,0.0,0,-0.016104753384175233,-0.022004855912098893,0.0
115.0,25.0,0.0,0,-0.017371842647423655,-0.022363047223612167,0.0
115.0,35.0,0.0,0,-0.018760873522025222,-0.022677412851670214,0.0
115.0,45.0,0.0,0,-0.020284488517901576,-0.022933985231351598,0.0
115.0,55.0,0.0,0,-0.021956981531889103,-0.02311525311655506,0.0
115.0,65.0,0.0,0,-0.023794653421316543,-0.023198885543155523,0.0
115.0,75.0,0.0,0,-0.025816139270874658,-0.023155842194593046,0.0
115.0,85.0,0.0,0,-0.028042491416826524,-0.022947633183471712,0.0
115.0,95.0,0.0,0,-0.030496538930012654,-0.02252251652269363,0.0
115.0,105.0,0.0,0,-0.0332005607880145,-0.021810639181191936,0.0
115.0,115.0,0.0,0,-0.03617049544677235,-0.020718808645181653,0.0
115.0,125.0,0.0,0,-0.03940374880697292,-0.019127205899940006,0.0
115.0,135.0,0.0,0,-0.04285666256319045,-0.01689346003288793,0.0
115.0,145.0,0.0,0,-0.04640893519501864,-0.013873737239827409,0.0
115.0,155.0,0.0,0,-0.049820638141408045,-0.009971973635991803,0.0
115.0,165.0,0.0,0,-0.05270829748370639,-0.005217086633681662,0.0
115.0,175.0,0.0,0,-0.05459114171711228,0.00016481844438139665,0.0
115.0,185.0,0.0,0,-0.05504429650099189,0.005750166869586971,0.0
115.0,195.0,0.0,0,-0.05390131418880803,0.011031740884976295,0.0
115.0,205.0,9.990023828639802e-21,0,-0.051351488497758786,0.015590915641373214,0.0
115.0,215.0,5.3297855934965165e-21,0,-0.047840935368152766,0.019211057698711412,0.0
115.0,225.0,7.453398451250286e-21,0,-0.04386862320573884,0.02187643420267149,0.0
115.0,235.0,2.195469513363023e-20,0,-0.03983205158286828,0.023698906175218117,0.0
115.0,245.0,1.0198196818410717e-19,0,-0.03598030682005371,0.024839453748330645,0.0
115.0,255.0,6.901873347518999e-19,0,-0.03243777596429986,0.025457665032625962,0.0
115.0,265.0,6.5252447007763805e-18,0,-0.029247411608323337,0.025689499361734078,0.0
115.0,275.0,8.670920032642017e-17,0,-0.026406999121136365,0.025642312206182176,0.0
115.0,285.0,6.184022092086524e-18,0,-0.023892650723734775,0.025397556984464876,0.0
115.0,295.0,6.651536527761821e-22,0,-0.021672076386282227,0.025015755598456063,0.0
115.0,305.0,5.420989188109008e-26,0,-0.019711420948693426,0.02454138951363672,0.0
115.0,315.0,3.664958701223266e-30,0,-0.017978492582118658,0.024006954648797162,0.0
115.0,325.0,2.132316442108941e-34,0,-0.016444095376623086,0.023436091907122036,0.0
115.0,335.0,1.0858032390614262e-38,0,-0.015082411222273053,0.022845927622606794,0.0
115.0,345.0,4.883917942755161e-43,0,-0.01387092845542913,0.022248799268080252,0.0
115.0,355.0,1.9519975261575708e-47,0,-0.012790172397403031,0.021653521840250243,0.0
115.0,365.0,6.962302005799136e-52,0,-0.0118233660408864,0.021066316918298956,0.0
115.0,375.0,2.223674739296614e-56,0,-0.010956083577082406,0.020491495494262393,0.0
115.0,385.0,6.378114838285267e-61,0,-0.010175925725148537,0.01993196117837352,0.0
125.0,5.0,0.0,0,0.0,-0.022768872036520622,0.0
125.0,15.0,0.0,0,-0.01560355612730331,-0.023270069293392537,0.0
125.0,25.0,0.0,0,-0.016891932471953475,-0.023749979468862686,0.0
125.0,35.0,0.0,0,-0.0183121972399928,-0.024198655750895137,0.0
125.0,45.0,0.0,0,-0.01987937278544659,-0.02460377148335013,0.0
125.0,55.0,0.0,0,-0.021610929372748482,-0.024949823642490702,0.0
125.0,65.0,0.0,0,-0.023527627728092134,-0.02521684933571506,0.0
125.0,75.0,0.0,0,-0.025654655325185828,-0.025378333281403997,0.0
125.0,85.0,0.0,0,-0.028023003543544273,-0.025397821154686202,0.0
125.0,95.0,0.0,0,-0.030670795750143417,-0.025223564334555422,0.0
125.0,105.0,0.0,0,-0.033643725273499875,-0.024780399849070107,0.0
125.0,115.0,0.0,0,-0.036992559687249224,-0.02395833560859313,0.0
125.0,125.0,0.0,0,-0.04076322831785931,-0.022598856097706795,0.0
125.0,135.0,0.0,0,-0.04497074643883336,-0.02048477222206396,0.0
125.0,145.0,0.0,0,-0.04954335376751902,-0.01735035364956356,0.0
125.0,155.0,0.0,0,-0.054226728164853674,-0.012944263626117941,0.0
125.0,165.0,0.0,0,-0.05847522163802006,-0.007177339471804269,0.0
125.0,175.0,0.0,0,-0.06144907085221659,-0.0003194103366999867,0.0
125.0,185.0,0.0,0,-0.06229178309142761,0.00692807625373581,0.0
125.0,195.0,0.0,0,-0.060635794147468086,0.013662556212395817,0.0
125.0,205.0,1.6838998910614408e-17,0,-0.05687809641133518,0.01918916412597227,0.0
125.0,215.0,9.01311895312041e-18,0,-0.05190241185295115,0.023250640610770625,0.0
125.0,225.0,1.350726427839117e-17,0,-0.0465715599151204,0.02595357732015219,0.0
125.0,235.0,4.5590794184393016e-17,0,-0.04144853435459737,0.027570060091881256,0.0
125.0,245.0,2.4072274289630123e-16,0,-0.03679836750914897,0.02838812078097648,0.0
125.0,255.0,1.7668007786370212e-15,0,-0.03269668157539472,0.02864702639207143,0.0
125.0,265.0,1.5560495392604837e-14,0,-0.029125967400090304,0.028525582183838372,0.0
125.0,275.0,3.140720375550208e-15,0,-0.02603251984363719,0.028151102906339195,0.0
125.0,285.0,5.20920414189586e-19,0,-0.02335395503564614,0.02761240721825061,0.0
125.0,295.0,6.851555382576048e-23,0,-0.02103068226512323,0.026971013097091514,0.0
125.0,305.0,7.258260359053059e-27,0,-0.019009851421655108,0.026269443570053216,0.0
125.0,315.0,6.318279585968212e-31,0,-0.017246100994435784,0.025537051982370385,0.0
125.0,325.0,4.609226128372809e-35,0,-0.015701075579996053,0.02479403218574334,0.0
125.0,335.0,2.8677554184881315e-39,0,-0.014342553355164732,0.024054174318635015,0.0
125.0,345.0,1.5424663900035643e-43,0,-0.013143523048762814,0.023326768911968714,0.0
125.0,355.0,7.24707568811373e-48,0,-0.012081336449987073,0.02261793296455274,0.0
125.0,365.0,2.997061980459897e-52,0,-0.011136974010759616,0.021931540934425998,0.0
125.0,375.0,1.0972978460153392e-56,0,-0.010294425734179949,0.0212698830915235,0.0
125.0,385.0,3.573183650302187e-61,0,-0.009540176514538574,0.020634133880913567,0.0
135.0,5.0,0.0,0,0.0,-0.023936579209626767,0.0
135.0,15.0,0.0,0,-0.014983872602617469,-0.024556262734312554,0.0
135.0,25.0,0.0,0,-0.01628043872939423,-0.02516775647687184,0.0
135.0,35.0,0.0,0,-0.01771701097037366,-0.025762942746490998,0.0
135.0,45.0,0.0,0,-0.019310415879062136,-0.02633189965287541,0.0
135.0,55.0,0.0,0,-0.021080465511650315,-0.026862363513973562,0.0
135.0,65.0,0.0,0,-0.023051239034772672,-0.027338752207293097,0.0
135.0,75.0,0.0,0,-0.025253058740215995,-0.027740348792262903,0.0
135.0,85.0,0.0,0,-0.027725403504580252,-0.028037948831226955,0.0
135.0,95.0,0.0,0,-0.030520945678751472,-0.028187798902618844,0.0
135.0,105.0,0.0,0,-0.03371059720028742,-0.02812092697583127,0.0
135.0,115.0,0.0,0,-0.037388458288066445,-0.027725028375014088,0.0
135.0,125.0,0.0,0,-0.041672648366472026,-0.02681560832640134,0.0
135.0,135.0,0.0,0,-0.04669017849841488,-0.02509617626681985,0.0
135.0,145.0,0.0,0,-0.05251610641633058,-0.02212342361800827,0.0
135.0,155.0,0.0,0,-0.05900988296807665,-0.017340268814785252,0.0
135.0,165.0,0.0,0,-0.06550455120926854,-0.010310939243536833,0.0
135.0,175.0,0.0,0,-0.07052648533824891,-0.0012335247575044938,0.0
135.0,185.0,0.0,0,-0.07218574213008358,0.008660434281151513,0.0
135.0,195.0,0.0,0,-0.06955995849716294,0.01758459863084634,0.0
135.0,205.0,2.0096549723172666e-14,0,-0.06360974447094173,0.02431624669045279,0.0
135.0,215.0,1.0935587993751486e-14,0,-0.05626027047792228,0.028674105315423994,0.0
135.0,225.0,1.7547324980492243e-14,0,-0.04901464511279657,0.03111719051310021,0.0
135.0,235.0,6.7826029713489e-14,0,-0.04256143421766159,0.03223009037616435,0.0
135.0,245.0,3.903857730778689e-13,0,-0.037053661391769466,0.03248538425878489,0.0
135.0,255.0,2.6565562412658504e-12,0,-0.032419393288885504,0.03220809597227565,0.0
135.0,265.0,3.733492464964285e-12,0,-0.028526225684650255,0.031608354256835614,0.0
135.0,275.0,7.936545411486626e-14,0,-0.02524381141662855,0.03081964582982702,0.0
135.0,285.0,3.567024232664254e-18,0,-0.022461168727062983,0.02992685952124381,0.0
135.0,295.0,1.2246915391204068e-22,0,-0.020088123470368084,0.02898430072648868,0.0
135.0,305.0,3.9984875790919585e-27,0,-0.018052377808430393,0.02802682711326397,0.0
135.0,315.0,1.8408465642054397e-31,0,-0.01629600713693123,0.02707673325575938,0.0
135.0,325.0,1.2391350936329878e-35,0,-0.014772418540900004,0.02614807621666336,0.0
135.0,335.0,8.71471068160206e-40,0,-0.013443927454448099,0.025249450315946748,0.0
135.0,345.0,5.49365847043836e-44,0,-0.012279875455154687,0.024385802722338555,0.0
135.0,355.0,3.01726336053483e-48,0,-0.011255175019486315,0.023559641291837866,0.0
135.0,365.0,1.443835984590771e-52,0,-0.010349181138277996,0.022771848419356252,0.0
135.0,375.0,6.049597768028011e-57,0,-0.009544811769301598,0.022022234454477867,0.0
135.0,385.0,2.2320075382933325e-61,0,-0.008827858296014042,0.02130991623595336,0.0
145.0,5.0,0.0,0,0.0,-0.025105632838799425,0.0
145.0,15.0,0.0,0,-0.014239104313966812,-0.02585040112745015,0.0
145.0,25.0,0.0,0,-0.015529294051120239,-0.02660154580572413,0.0
145.0,35.0,0.0,0,-0.01696547662391106,-0.02735308015218666,0.0
145.0,45.0,0.0,0,-0.018565506319361547,-0.02809798971188726,0.0
145.0,55.0,0.0,0,-0.020350292079699222,-0.02882816314383841,0.0
145.0,65.0,0.0,0,-0.02234529790269207,-0.02953410427591897,0.0
145.0,75.0,0.0,0,-0.02458310401747117,-0.030204058998663807,0.0
145.0,85.0,0.0,0,-0.02710763677555599,-0.030821825727688074,0.0
145.0,95.0,0.0,0,-0.02998093198298564,-0.031361839423453934,0.0
145.0,105.0,0.0,0,-0.033293622542997,-0.03177881408074436,0.0
145.0,115.0,0.0,0,-0.0371806185796609,-0.031986653789149916,0.0
145.0,125.0,0.0,0,-0.04184282657599158,-0.03181647557963037,0.0
145.0,135.0,0.0,0,-0.04757019404014706,-0.030936460037898107,0.0
145.0,145.0,0.0,0,-0.054735582750746636,-0.028716983703482076,0.0
145.0,155.0,0.0,0,-0.06363985939295977,-0.02408700727859899,0.0
145.0,165.0,0.0,0,-0.0738960930930068,-0.015695465394860716,0.0
145.0,175.0,0.0,0,-0.08313772063602458,-0.0030842300970849966,0.0
145.0,185.0,0.0,0,-0.08675409851213202,0.011484126284963344,0.0
145.0,195.0,0.0,0,-0.08197918529405256,0.023903353081853023,0.0
145.0,205.0,1.6232100521036795e-11,0,-0.07162915667904533,0.03192276528995666,0.0
145.0,215.0,9.229192322493932e-12,0,-0.0603606568551874,0.036023151667221726,0.0
145.0,225.0,1.6000339855405e-11,0,-0.050578335818532605,0.03758684237295774,0.0
145.0,235.0,7.229072118657175e-11,0,-0.04269628874637543,0.03772169690167165,0.0
145.0,245.0,4.5112751113700054e-10,0,-0.03642810472258835,0.03709614023249053,0.0
145.0,255.0,2.4397902968161297e-09,0,-0.0314024419926726,0.03607918893627762,0.0
145.0,265.0,1.097564933402667e-10,0,-0.02731931574252876,0.034872278994156146,0.0
145.0,275.0,1.393121328955348e-14,0,-0.02395888816116213,0.03358735573868967,0.0
145.0,285.0,1.3500294505958775e-18,0,-0.02116176910080841,0.032287956112435116,0.0
145.0,295.0,1.0048251000701517e-22,0,-0.018810644434524224,0.03101047707659126,0.0
145.0,305.0,5.863549252431959e-27,0,-0.01681739982434773,0.029775499092508602,0.0
145.0,315.0,2.833611472134728e-31,0,-0.01511460081927194,0.028594092774849297,0.0
145.0,325.0,1.247562460799731e-35,0,-0.013649823256063112,0.02747149749001239,0.0
145.0,335.0,5.7115928713116e-40,0,-0.012381781986703522,0.026409352022267844,0.0
145.0,345.0,2.926579681132364e-44,0,-0.011277609900547124,0.025407086467660316,0.0
145.0,355.0,1.5797596679014327e-48,0,-0.010310895656526963,0.024462807104700897,0.0
145.0,365.0,8.141239255336647e-53,0,-0.009460238658408174,0.023573864624831027,0.0
145.0,375.0,3.791794428104603e-57,0,-0.008708167114023908,0.02273721996955342,0.0
145.0,385.0,1.5652399149898603e-61,0,-0.008040317087807156,0.021949678761346486,0.0
155.0,5.0,0.0,0,0.0,-0.026263168581490196,0.0
155.0,15.0,0.0,0,-0.013364278496171954,-0.027137994399285027,0.0
155.0,25.0,0.0,0,-0.014632513366190179,-0.028034775084215105,0.0
155.0,35.0,0.0,0,-0.016050587016782813,-0.02894966469134332,0.0
155.0,45.0,0.0,0,-0.017636571351400745,-0.02987859965930415,0.0
155.0,55.0,0.0,0,-0.01941103952731405,-0.030817852211689298,0.0
155.0,65.0,0.0,0,-0.021398378780992648,-0.031764771333388724,0.0
155.0,75.0,0.0,0,-0.02362933928528229,-0.03271853606557761,0.0
155.0,85.0,0.0,0,-0.026145729041096924,-0.03368044380003666,0.0
155.0,95.0,0.0,0,-0.02900871799681399,-0.03465265778620831,0.0
155.0,105.0,0.0,0,-0.03231321386716479,-0.03563306646204052,0.0
155.0,115.0,0.0,0,-0.036212855673803696,-0.03660082936789771,0.0
155.0,125.0,0.0,0,-0.040964742646674525,-0.03747891329721477,0.0
155.0,135.0,0.0,0,-0.04701182386655908,-0.03803728347080278,0.0
155.0,145.0,0.0,0,-0.05512789824494094,-0.03764496797660851,0.0
155.0,155.0,0.0,0,-0.06658492138476849,-0.03469990598479975,0.0
155.0,165.0,0.0,0,-0.0827581472654053,-0.02583785181240121,0.0
155.0,175.0,0.0,0,-0.10162766372607174,-0.00734790872235409,0.0
155.0,185.0,0.0,0,-0.11101681969002224,0.016914812455536138,0.0
155.0,195.0,0.0,0,-0.10022628730042893,0.035161914461912525,0.0
155.0,205.0,8.434991156859639e-09,0,-0.08002160609792491,0.04355436388079212,0.0
155.0,215.0,5.2758013769433925e-09,0,-0.06264005216575079,0.04583375919135552,0.0
155.0,225.0,1.0460437663433382e-08,0,-0.0501513167204881,0.04540674009331097,0.0
155.0,235.0,6.726851700878634e-08,0,-0.04121471319911846,0.04392516454605405,0.0
155.0,245.0,7.68741828579699e-07,0,-0.034574960648514466,0.04207202047198015,0.0
155.0,255.0,5.293568476990372e-08,0,-0.02945674131425486,0.04012631979356239,0.0
155.0,265.0,1.2349131444819142e-11,0,-0.025399654514311407,0.038206658565345,0.0
155.0,275.0,2.2496019500905756e-15,0,-0.02211750105990959,0.036365271464092505,0.0
155.0,285.0,3.203612702161525e-19,0,-0.01942112154035055,0.03462462390363466,0.0
155.0,295.0,3.597388703433859e-23,0,-0.017178655551983085,0.032992635021093494,0.0
155.0,305.0,3.2259382713029116e-27,0,-0.015294430012043567,0.031469665208789334,0.0
155.0,315.0,2.3392008392462656e-31,0,-0.01369699882810186,0.030052063217619274,0.0
155.0,325.0,1.405765346873013e-35,0,-0.012331874311203327,0.028734114272759455,0.0
155.0,335.0,7.281139424768819e-40,0,-0.01115682933790338,0.027509161623959305,0.0
155.0,345.0,3.4336577405579657e-44,0,-0.010138711787088825,0.026370263510500994,0.0
155.0,355.0,1.5607920238320994e-48,0,-0.009251206751229889,0.025310574605203962,0.0
155.0,365.0,7.075604038548548e-53,0,-0.008473223490313953,0.024323559437109732,0.0
155.0,375.0,3.15892451934541e-57,0,-0.007787710070052214,0.023403102393138024,0.0
155.0,385.0,1.3368822994495769e-61,0,-0.007180769039552714,0.022543554344883598,0.0
165.0,5.0,0.0,0,0.0,-0.0273953369571039,0.0
165.0,15.0,0.0,0,-0.012356080386762096,-0.028403535066513812,0.0
165.0,25.0,0.0,0,-0.013586195506375343,-0.029449852926328575,0.0
165.0,35.0,0.0,0,-0.014968185994599821,-0.030532253948511667,0.0
165.0,45.0,0.0,0,-0.016519755546811163,-0.03164906975310121,0.0
165.0,55.0,0.0,0,-0.018259919335653442,-0.032800189944761804,0.0
165.0,65.0,0.0,0,-0.020209585563553338,-0.03398898316220116,0.0
165.0,75.0,0.0,0,-0.022393212707717713,-0.03522510973976565,0.0
165.0,85.0,0.0,0,-0.02484257054117288,-0.036528268239689715,0.0
165.0,95.0,0.0,0,-0.027604281135702943,-0.03793270510080082,0.0
165.0,105.0,0.0,0,-0.030753922733197464,-0.03949199623476811,0.0
165.0,115.0,0.0,0,-0.03442200101050431,-0.0412828508980675,0.0
165.0,125.0,0.0,0,-0.03884445100983933,-0.043403142534902676,0.0
165.0,135.0,0.0,0,-0.044473884829532656,-0.045941081571929124,0.0
165.0,145.0,0.0,0,-0.05226405096691162,-0.04880492884995839,0.0
165.0,155.0,0.0,0,-0.06447600633537898,-0.05091384389934789,0.0
165.0,165.0,0.0,0,-0.08681043369591271,-0.04686155746884055,0.0
165.0,175.0,0.0,0,-0.1285641485039841,-0.01992507269092817,0.0
165.0,185.0,0.0,0,-0.16184643704182933,0.03090454466087891,0.0
165.0,195.0,0.0,0,-0.12685278056705934,0.05753103792750934,0.0
165.0,205.0,2.7227331685620604e-06,0,-0.08347562006348298,0.06098505189306732,0.0
165.0,215.0,2.0474749454644065e-06,0,-0.059686272269718954,0.05803127199703548,0.0
165.0,225.0,6.163793470333827e-06,0,-0.0462539006488112,0.054133855925358645,0.0
165.0,235.0,9.906045054278043e-05,0,-0.03752260358881712,0.05044174631505725,0.0
165.0,245.0,1.1821443250092376e-05,0,-0.031250555253184334,0.047117340919727156,0.0
165.0,255.0,5.109388641962799e-09,0,-0.026477093433516147,0.04413769303898842,0.0
165.0,265.0,1.6461753981222874e-12,0,-0.022720261839544627,0.041458300364221656,0.0
165.0,275.0,4.0464400632853704e-16,0,-0.019699418849935757,0.03904021815424777,0.0
165.0,285.0,7.709712517927891e-20,0,-0.0172323602122504,0.036851456826147586,0.0
165.0,295.0,1.1559644245100216e-23,0,-0.015192344050761348,0.03486514532492594,0.0
165.0,305.0,1.384831066032439e-27,0,-0.013487425510308907,0.033058140823191265,0.0
165.0,315.0,1.345326865618487e-31,0,-0.012049093780958156,0.031410235776047575,0.0
165.0,325.0,1.0733021503403548e-35,0,-0.010825333082084826,0.0299036945469291,0.0
165.0,335.0,7.160764143965864e-40,0,-0.009776072024016043,0.028522937233041716,0.0
165.0,345.0,4.086456341938655e-44,0,-0.008870060299981986,0.02725428574593496,0.0
165.0,355.0,2.0535902367708608e-48,0,-0.00808266104032637,0.026085740035031387,0.0
165.0,365.0,9.369887045782379e-53,0,-0.007394258344473438,0.025006774889190862,0.0
165.0,375.0,3.989328221315585e-57,0,-0.006789090747221595,0.024008155566360205,0.0
165.0,385.0,1.6072407236751104e-61,0,-0.006254385778045617,0.02308177230485314,0.0
175.0,5.0,0.0,0,0.0,-0.028487531858672966,0.0
175.0,15.0,0.0,0,-0.011212713605520265,-0.029630898639914735,0.0
175.0,25.0,0.0,0,-0.012388199941177888,-0.030828894205112225,0.0
175.0,35.0,0.0,0,-0.01371641256643203,-0.03208066763328,0.0
175.0,45.0,0.0,0,-0.015214633219784264,-0.03338578996030694,0.0
175.0,55.0,0.0,0,-0.01689983304468081,-0.03474587625127954,0.0
175.0,65.0,0.0,0,-0.018787949825345263,-0.03616751198948754,0.0
175.0,75.0,0.0,0,-0.020893658602076058,-0.03766706609512933,0.0
175.0,85.0,0.0,0,-0.023231583968058543,-0.03927805266824365,0.0
175.0,95.0,0.0,0,-0.025820476780226326,-0.041061857023720186,0.0
175.0,105.0,0.0,0,-0.02869237307237489,-0.04312340668454283,0.0
175.0,115.0,0.0,0,-0.0319090239183041,-0.04563638377674301,0.0
175.0,125.0,0.0,0,-0.03558898943793293,-0.04889184534864946,0.0
175.0,135.0,0.0,0,-0.03995784266967849,-0.05340788750850358,0.0
175.0,145.0,0.0,0,-0.045485982530207025,-0.060185955945208175,0.0
175.0,155.0,0.0,0,-0.0534637574747953,-0.07119820480579186,0.0
175.0,165.0,0.0,0,-0.06932759304693657,-0.08868104545476801,0.0
175.0,175.0,0.0,0,-0.13435968815235444,-0.08288550580639772,0.0
175.0,185.0,0.0,0,-0.34032314485709636,0.0955912020088694,0.0
175.0,195.0,0.0,0,-0.1322491903657666,0.10098761180757654,0.0
175.0,205.0,0.0005945472425624514,0,-0.06522352875470765,0.08273552049880131,0.0
175.0,215.0,0.0006082294338523744,0,-0.04759106030775801,0.07064030853684032,0.0
175.0,225.0,0.006294917702834571,0,-0.038158609917202116,0.06254501780523122,0.0
175.0,235.0,0.0012352172029419563,0,-0.03154938876299186,0.05657180297940602,0.0
175.0,245.0,1.0503786339625888e-06,0,-0.026495539575636218,0.05181678730185783,0.0
175.0,255.0,6.189031712545482e-10,0,-0.022510467784038292,0.04785016165238002,0.0
